,Ticker,Params1,Params2,Model,test_rmse,test_mae,train_rmse,train_mae,PValueAvg,Wilcoxon_PValue,Kruskal_PValue,MannWhitney_PValue,Kolmogorov_PValue
22,PFE,Price_TweetsToneAvg_NewsToneAvg,Price_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,GRU_MODEL,0.8083337314814821,0.6387752873526753,0.7488546410526373,0.6368345831100375,0.6985,0.0026,0.8956,0.8958,1.0
23,PFE,Price_TweetsToneAvg_NewsToneAvg,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,GRU_MODEL,0.8083337314814821,0.6387752873526753,0.7488546410526373,0.6368345831100375,0.2932,0.0,0.2728,0.2729,0.6269
24,PFE,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative,Price,GRU_MODEL,0.6950526020361056,0.498122302785934,0.6425877653154596,0.5026604840111459,0.0111,0.0,0.0113,0.0113,0.022
25,PFE,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative,Price_TweetsToneAvg,GRU_MODEL,0.6950526020361056,0.498122302785934,0.6425877653154596,0.5026604840111459,0.2213,0.0,0.2464,0.2465,0.3922
26,PFE,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative,Price_NewsToneAvg,GRU_MODEL,0.6950526020361056,0.498122302785934,0.6425877653154596,0.5026604840111459,0.496,0.0,0.5371,0.5372,0.9098
27,PFE,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative,Price_TweetsToneAvg_NewsToneAvg,GRU_MODEL,0.6950526020361056,0.498122302785934,0.6425877653154596,0.5026604840111459,0.0268,0.0,0.022,0.022,0.0634
28,PFE,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative,Price_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,GRU_MODEL,0.6950526020361056,0.498122302785934,0.6425877653154596,0.5026604840111459,0.0251,0.0,0.0185,0.0185,0.0634
29,PFE,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,GRU_MODEL,0.6950526020361056,0.498122302785934,0.6425877653154596,0.5026604840111459,0.2026,0.0,0.2091,0.2091,0.3922
30,PFE,Price_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,Price,GRU_MODEL,0.8199797470070876,0.6534286704676151,0.7275327600752695,0.6115365472536849,0.6532,0.0,0.8065,0.8066,0.9999
31,PFE,Price_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,Price_TweetsToneAvg,GRU_MODEL,0.8199797470070876,0.6534286704676151,0.7275327600752695,0.6115365472536849,0.206,0.0,0.189,0.1891,0.446
32,PFE,Price_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,Price_NewsToneAvg,GRU_MODEL,0.8199797470070876,0.6534286704676151,0.7275327600752695,0.6115365472536849,0.0764,0.0,0.0593,0.0593,0.1871
33,PFE,Price_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,Price_TweetsToneAvg_NewsToneAvg,GRU_MODEL,0.8199797470070876,0.6534286704676151,0.7275327600752695,0.6115365472536849,0.6985,0.0026,0.8956,0.8958,1.0
34,PFE,Price_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative,GRU_MODEL,0.8199797470070876,0.6534286704676151,0.7275327600752695,0.6115365472536849,0.0251,0.0,0.0185,0.0185,0.0634
35,PFE,Price_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,GRU_MODEL,0.8199797470070876,0.6534286704676151,0.7275327600752695,0.6115365472536849,0.2596,0.0,0.2371,0.2372,0.5642
36,PFE,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,Price,GRU_MODEL,0.7308402665619782,0.5520871983218755,0.5712431161160236,0.4359763174701501,0.172,0.0,0.1728,0.1728,0.3425
37,PFE,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,Price_TweetsToneAvg,GRU_MODEL,0.7308402665619782,0.5520871983218755,0.5712431161160236,0.4359763174701501,0.7184,0.0585,0.9075,0.9076,1.0
38,PFE,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,Price_NewsToneAvg,GRU_MODEL,0.7308402665619782,0.5520871983218755,0.5712431161160236,0.4359763174701501,0.4675,0.0,0.5027,0.5028,0.8644
39,PFE,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,Price_TweetsToneAvg_NewsToneAvg,GRU_MODEL,0.7308402665619782,0.5520871983218755,0.5712431161160236,0.4359763174701501,0.2932,0.0,0.2728,0.2729,0.6269
40,PFE,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative,GRU_MODEL,0.7308402665619782,0.5520871983218755,0.5712431161160236,0.4359763174701501,0.2026,0.0,0.2091,0.2091,0.3922
41,PFE,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,Price_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,GRU_MODEL,0.7308402665619782,0.5520871983218755,0.5712431161160236,0.4359763174701501,0.2596,0.0,0.2371,0.2372,0.5642
42,PFE,Price,Price_TweetsToneAvg,KNNModel,1.4468645989392284,1.0994292497634888,0.4757068801408401,0.3006545603275299,0.0078,0.0,0.0147,0.0147,0.0017
43,PFE,Price,Price_NewsToneAvg,KNNModel,1.4468645989392284,1.0994292497634888,0.4757068801408401,0.3006545603275299,0.0,0.0,0.0,0.0,0.0
44,PFE,Price,Price_TweetsToneAvg_NewsToneAvg,KNNModel,1.4468645989392284,1.0994292497634888,0.4757068801408401,0.3006545603275299,0.0,0.0,0.0,0.0,0.0
45,PFE,Price,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative,KNNModel,1.4468645989392284,1.0994292497634888,0.4757068801408401,0.3006545603275299,0.0711,0.0014,0.1413,0.1413,0.0003
46,PFE,Price,Price_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,KNNModel,1.4468645989392284,1.0994292497634888,0.4757068801408401,0.3006545603275299,0.0,0.0,0.0,0.0,0.0
47,PFE,Price,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,KNNModel,1.4468645989392284,1.0994292497634888,0.4757068801408401,0.3006545603275299,0.0,0.0,0.0,0.0,0.0
48,PFE,Price_TweetsToneAvg,Price,KNNModel,1.5638892612922877,1.2046160587794348,0.726849311722194,0.52596561458193,0.0078,0.0,0.0147,0.0147,0.0017
49,PFE,Price_TweetsToneAvg,Price_NewsToneAvg,KNNModel,1.5638892612922877,1.2046160587794348,0.726849311722194,0.52596561458193,0.0,0.0,0.0,0.0,0.0
50,PFE,Price_TweetsToneAvg,Price_TweetsToneAvg_NewsToneAvg,KNNModel,1.5638892612922877,1.2046160587794348,0.726849311722194,0.52596561458193,0.0,0.0,0.0,0.0,0.0
51,PFE,Price_TweetsToneAvg,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative,KNNModel,1.5638892612922877,1.2046160587794348,0.726849311722194,0.52596561458193,0.0001,0.0,0.0002,0.0002,0.0001
52,PFE,Price_TweetsToneAvg,Price_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,KNNModel,1.5638892612922877,1.2046160587794348,0.726849311722194,0.52596561458193,0.0,0.0,0.0,0.0,0.0
53,PFE,Price_TweetsToneAvg,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,KNNModel,1.5638892612922877,1.2046160587794348,0.726849311722194,0.52596561458193,0.0,0.0,0.0,0.0,0.0
54,PFE,Price_NewsToneAvg,Price,KNNModel,2.9243397615373063,2.343426687751019,1.0761765526116065,0.6819923640284044,0.0,0.0,0.0,0.0,0.0
55,PFE,Price_NewsToneAvg,Price_TweetsToneAvg,KNNModel,2.9243397615373063,2.343426687751019,1.0761765526116065,0.6819923640284044,0.0,0.0,0.0,0.0,0.0
56,PFE,Price_NewsToneAvg,Price_TweetsToneAvg_NewsToneAvg,KNNModel,2.9243397615373063,2.343426687751019,1.0761765526116065,0.6819923640284044,0.4681,0.0193,0.4716,0.4718,0.9098
57,PFE,Price_NewsToneAvg,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative,KNNModel,2.9243397615373063,2.343426687751019,1.0761765526116065,0.6819923640284044,0.0,0.0,0.0,0.0,0.0
58,PFE,Price_NewsToneAvg,Price_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,KNNModel,2.9243397615373063,2.343426687751019,1.0761765526116065,0.6819923640284044,0.0009,0.0,0.0009,0.0009,0.0017
59,PFE,Price_NewsToneAvg,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,KNNModel,2.9243397615373063,2.343426687751019,1.0761765526116065,0.6819923640284044,0.1941,0.0016,0.3874,0.3875,0.0
60,PFE,Price_TweetsToneAvg_NewsToneAvg,Price,KNNModel,2.801913962895215,2.244507263613419,1.0848243473741617,0.7710258155033508,0.0,0.0,0.0,0.0,0.0
61,PFE,Price_TweetsToneAvg_NewsToneAvg,Price_TweetsToneAvg,KNNModel,2.801913962895215,2.244507263613419,1.0848243473741617,0.7710258155033508,0.0,0.0,0.0,0.0,0.0
62,PFE,Price_TweetsToneAvg_NewsToneAvg,Price_NewsToneAvg,KNNModel,2.801913962895215,2.244507263613419,1.0848243473741617,0.7710258155033508,0.4681,0.0193,0.4716,0.4718,0.9098
63,PFE,Price_TweetsToneAvg_NewsToneAvg,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative,KNNModel,2.801913962895215,2.244507263613419,1.0848243473741617,0.7710258155033508,0.0,0.0,0.0,0.0,0.0
64,PFE,Price_TweetsToneAvg_NewsToneAvg,Price_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,KNNModel,2.801913962895215,2.244507263613419,1.0848243473741617,0.7710258155033508,0.0,0.0,0.0001,0.0001,0.0
65,PFE,Price_TweetsToneAvg_NewsToneAvg,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,KNNModel,2.801913962895215,2.244507263613419,1.0848243473741617,0.7710258155033508,0.1123,0.0,0.2245,0.2246,0.0
66,PFE,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative,Price,KNNModel,2.311527603685264,1.8106949497276632,0.9528257401276978,0.6776449784903691,0.0711,0.0014,0.1413,0.1413,0.0003
67,PFE,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative,Price_TweetsToneAvg,KNNModel,2.311527603685264,1.8106949497276632,0.9528257401276978,0.6776449784903691,0.0001,0.0,0.0002,0.0002,0.0001
68,PFE,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative,Price_NewsToneAvg,KNNModel,2.311527603685264,1.8106949497276632,0.9528257401276978,0.6776449784903691,0.0,0.0,0.0,0.0,0.0
69,PFE,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative,Price_TweetsToneAvg_NewsToneAvg,KNNModel,2.311527603685264,1.8106949497276632,0.9528257401276978,0.6776449784903691,0.0,0.0,0.0,0.0,0.0
70,PFE,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative,Price_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,KNNModel,2.311527603685264,1.8106949497276632,0.9528257401276978,0.6776449784903691,0.0,0.0,0.0,0.0,0.0
71,PFE,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,KNNModel,2.311527603685264,1.8106949497276632,0.9528257401276978,0.6776449784903691,0.0,0.0,0.0,0.0,0.0
72,PFE,Price_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,Price,KNNModel,3.7235694861205353,2.997520865856763,1.2853295197491232,0.85803347646779,0.0,0.0,0.0,0.0,0.0
73,PFE,Price_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,Price_TweetsToneAvg,KNNModel,3.7235694861205353,2.997520865856763,1.2853295197491232,0.85803347646779,0.0,0.0,0.0,0.0,0.0
74,PFE,Price_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,Price_NewsToneAvg,KNNModel,3.7235694861205353,2.997520865856763,1.2853295197491232,0.85803347646779,0.0009,0.0,0.0009,0.0009,0.0017
75,PFE,Price_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,Price_TweetsToneAvg_NewsToneAvg,KNNModel,3.7235694861205353,2.997520865856763,1.2853295197491232,0.85803347646779,0.0,0.0,0.0001,0.0001,0.0
76,PFE,Price_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative,KNNModel,3.7235694861205353,2.997520865856763,1.2853295197491232,0.85803347646779,0.0,0.0,0.0,0.0,0.0
77,PFE,Price_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,KNNModel,3.7235694861205353,2.997520865856763,1.2853295197491232,0.85803347646779,0.1255,0.3043,0.0989,0.0989,0.0
78,PFE,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,Price,KNNModel,3.3143985402386735,2.674882947894889,1.3460797029253453,1.0002106891500535,0.0,0.0,0.0,0.0,0.0
79,PFE,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,Price_TweetsToneAvg,KNNModel,3.3143985402386735,2.674882947894889,1.3460797029253453,1.0002106891500535,0.0,0.0,0.0,0.0,0.0
80,PFE,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,Price_NewsToneAvg,KNNModel,3.3143985402386735,2.674882947894889,1.3460797029253453,1.0002106891500535,0.1941,0.0016,0.3874,0.3875,0.0
81,PFE,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,Price_TweetsToneAvg_NewsToneAvg,KNNModel,3.3143985402386735,2.674882947894889,1.3460797029253453,1.0002106891500535,0.1123,0.0,0.2245,0.2246,0.0
82,PFE,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative,KNNModel,3.3143985402386735,2.674882947894889,1.3460797029253453,1.0002106891500535,0.0,0.0,0.0,0.0,0.0
83,PFE,Price_TweetsToneAvg_TweetsTonePositive_TweetsToneNeutral_TweetsToneNegative_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,Price_NewsToneAvg_NewsTonePositive_NewsToneNeutral_NewsToneNegative,KNNModel,3.3143985402386735,2.674882947894889,1.3460797029253453,1.0002106891500535,0.1255,0.3043,0.0989,0.0989,0.0
84,PFE,Price,Price_TweetsToneAvg,LSTM_MODEL,0.7193833338886944,0.5419707298278809,0.5480349908520408,0.4036568999290466,0.6993,0.0,0.8985,0.8987,0.9999
85,PFE,Price,Price_NewsToneAvg,LSTM_MODEL,0.7193833338886944,0.5419707298278809,0.5480349908520408,0.4036568999290466,0.6052,0.0,0.7247,0.7248,0.9715
