Date,open,high,low,close,adjClose,volume,symbol
1514764800,42.540001,43.075001,42.314999,43.064999,40.888065,102223600.0,AAPL
1514851200,42.540001,43.075001,42.314999,43.064999,40.888065,102223600.0,AAPL
1514937600,43.1325,43.637501,42.990002,43.057499,40.880947,118071600.0,AAPL
1515024000,43.134998,43.3675,43.02,43.2575,41.070843,89738400.0,AAPL
1515110400,43.360001,43.842499,43.262501,43.75,41.538445,94640000.0,AAPL
1515196800,43.360001,43.842499,43.262501,43.75,41.538445,94640000.0,AAPL
1515283200,43.360001,43.842499,43.262501,43.75,41.538445,94640000.0,AAPL
1515369600,43.587502,43.9025,43.482498,43.587502,41.384151,82271200.0,AAPL
1515456000,43.637501,43.764999,43.352501,43.5825,41.379406,86336000.0,AAPL
1515542400,43.290001,43.575001,43.25,43.572498,41.369911,95839600.0,AAPL
1515628800,43.647499,43.872501,43.622501,43.82,41.604908,74670800.0,AAPL
1515715200,44.044998,44.34,43.912498,44.272499,42.034531,101672400.0,AAPL
1515801600,44.044998,44.34,43.912498,44.272499,42.034531,101672400.0,AAPL
1515888000,44.044998,44.34,43.912498,44.272499,42.034531,101672400.0,AAPL
1515974400,44.044998,44.34,43.912498,44.272499,42.034531,101672400.0,AAPL
1516060800,44.474998,44.8475,44.035,44.047501,41.820904,118263600.0,AAPL
1516147200,44.037498,44.8125,43.767502,44.775002,42.511627,137547200.0,AAPL
1516233600,44.842499,45.025002,44.5625,44.814999,42.549603,124773600.0,AAPL
1516320000,44.6525,44.895,44.352501,44.615002,42.359707,129700400.0,AAPL
1516406400,44.6525,44.895,44.352501,44.615002,42.359707,129700400.0,AAPL
1516492800,44.6525,44.895,44.352501,44.615002,42.359707,129700400.0,AAPL
1516579200,44.325001,44.445,44.150002,44.25,42.013172,108434400.0,AAPL
1516665600,44.325001,44.860001,44.205002,44.259998,42.022652,130756400.0,AAPL
1516752000,44.3125,44.325001,43.299999,43.555,41.353302,204420400.0,AAPL
1516838400,43.627499,43.737499,42.6325,42.7775,40.615108,166116000.0,AAPL
1516924800,43.0,43.0,42.514999,42.877499,40.710049,156572000.0,AAPL
1517011200,43.0,43.0,42.514999,42.877499,40.710049,156572000.0,AAPL
1517097600,43.0,43.0,42.514999,42.877499,40.710049,156572000.0,AAPL
1517184000,42.540001,42.540001,41.767502,41.990002,39.867416,202561600.0,AAPL
1517270400,41.3825,41.842499,41.174999,41.7425,39.632416,184192800.0,AAPL
1517356800,41.717499,42.110001,41.625,41.857498,39.741611,129915600.0,AAPL
1517443200,41.7925,42.154999,41.689999,41.945,39.824696,188923200.0,AAPL
1517529600,41.5,41.700001,40.025002,40.125,38.096684,346375200.0,AAPL
1517616000,41.5,41.700001,40.025002,40.125,38.096684,346375200.0,AAPL
1517702400,41.5,41.700001,40.025002,40.125,38.096684,346375200.0,AAPL
1517788800,39.775002,40.970001,39.0,39.122501,37.144863,290954000.0,AAPL
1517875200,38.7075,40.93,38.5,40.7575,38.697208,272975200.0,AAPL
1517961600,40.772499,40.849998,39.767502,39.884998,37.868824,206434400.0,AAPL
1518048000,40.072498,40.25,38.7575,38.787498,36.826786,217562000.0,AAPL
1518134400,39.267502,39.4725,37.560001,39.102501,37.277237,282690400.0,AAPL
1518220800,39.267502,39.4725,37.560001,39.102501,37.277237,282690400.0,AAPL
1518307200,39.267502,39.4725,37.560001,39.102501,37.277237,282690400.0,AAPL
1518393600,39.625,40.9725,39.377499,40.677502,38.778721,243278000.0,AAPL
1518480000,40.487499,41.1875,40.412498,41.084999,39.167194,130196800.0,AAPL
1518566400,40.759998,41.884998,40.720001,41.842499,39.889339,162579600.0,AAPL
1518652800,42.447498,43.272499,42.25,43.247501,41.228764,204588800.0,AAPL
1518739200,43.09,43.705002,42.942501,43.107498,41.095284,160704400.0,AAPL
1518825600,43.09,43.705002,42.942501,43.107498,41.095284,160704400.0,AAPL
1518912000,43.09,43.705002,42.942501,43.107498,41.095284,160704400.0,AAPL
1518998400,43.09,43.705002,42.942501,43.107498,41.095284,160704400.0,AAPL
1519084800,43.012501,43.564999,42.855,42.962502,40.957058,135722000.0,AAPL
1519171200,43.2075,43.529999,42.752499,42.767502,40.771156,149886400.0,AAPL
1519257600,42.950001,43.487499,42.927502,43.125,41.111969,123967600.0,AAPL
1519344000,43.4175,43.912498,43.384998,43.875,41.826965,135249600.0,AAPL
1519430400,43.4175,43.912498,43.384998,43.875,41.826965,135249600.0,AAPL
1519516800,43.4175,43.912498,43.384998,43.875,41.826965,135249600.0,AAPL
1519603200,44.087502,44.8475,44.052502,44.7425,42.653969,152648800.0,AAPL
1519689600,44.775002,45.119999,44.540001,44.5975,42.515732,155712400.0,AAPL
1519776000,44.814999,45.154999,44.512501,44.529999,42.451385,151128400.0,AAPL
1519862400,44.634998,44.945,43.165001,43.75,41.707798,195208000.0,AAPL
